"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY"
2069,profcode,"394",Penyambut Tetamu/ Kerani Agensi Pelancongan,Penyambut Tetamu/ Kerani Agensi Pelancongan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2070,profcode,"395",Kerani Perpustakaan dan Kerani Fail,Kerani Perpustakaan dan Kerani Fail,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2071,profcode,"396",Kerani Perangkaan,Kerani Perangkaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2072,profcode,"397",Pekerja Banci,Pekerja Banci,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2073,profcode,"399",Kerani yang tidak dikelaskan di mana-mana,Kerani yang tidak dikelaskan di mana-mana,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2074,profcode,"400",Pengurus (Perdagangan Borong dan Runcit),Pengurus (Perdagangan Borong dan Runcit),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2075,profcode,"410",Pemilik bekerja (Perdagangan Borong/ Runcit),Pemilik bekerja (Perdagangan Borong/ Runcit),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2076,profcode,"421",Penyelia Jualan,Penyelia Jualan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2077,profcode,"422",Pembeli,Pembeli,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2078,profcode,"431",Jurujual Teknik dan Penasihat Perkhidmatan,Jurujual Teknik dan Penasihat Perkhidmatan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2079,profcode,"432",Jurujual Kembara dan Ejen Pengilang,Jurujual Kembara dan Ejen Pengilang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2080,profcode,"441",Jurujual Insurans,Jurujual Insurans,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2081,profcode,"442",Jurujual Perkhidmatan Perniagaan,Jurujual Perkhidmatan Perniagaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2082,profcode,"443",Jurulelong,Jurulelong,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2083,profcode,"451",Jurujual,Jurujual,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2084,profcode,"452",Penjual Tepi Jalan,Penjual Tepi Jalan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2085,profcode,"490",Pekerja Jualan yang tidak dikelaskan,Pekerja Jualan yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2086,profcode,"500",Pengurus (Khidmat Sajian Dan Lojing),Pengurus (Khidmat Sajian Dan Lojing),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2087,profcode,"510",Pemilik Bekerja (Khidmat Sajian dan Lojing),Pemilik Bekerja (Khidmat Sajian dan Lojing),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2088,profcode,"520",Penyelia Rumah dan Perkhidmatan berkenaan,Penyelia Rumah dan Perkhidmatan berkenaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2089,profcode,"531",Tukang Masak,Tukang Masak,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2090,profcode,"532",Pelayan,Pelayan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2091,profcode,"540",Orang gaji dan pekerja penyeliaan rumah,Orang gaji dan pekerja penyeliaan rumah,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2092,profcode,"551",Penjaja Bangunan,Penjaja Bangunan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2093,profcode,"552",Pencuci Bangunan,Pencuci Bangunan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2094,profcode,"553",Pembersih Kesihatan Awam dan peker. berkaitan,Pembersih Kesihatan Awam dan peker. berkaitan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2095,profcode,"560",Tukang Dobi,Tukang Dobi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2096,profcode,"570",Pendandan Rambut,Pendandan Rambut,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2097,profcode,"581",Pemadam Kebakaran,Pemadam Kebakaran,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2098,profcode,"582",Polis dan mata-mata gelap,Polis dan mata-mata gelap,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2099,profcode,"589",Pekerja Khidmat Kawal ysng tidak dikelaskan,Pekerja Khidmat Kawal ysng tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2100,profcode,"591",Pemandu,Pemandu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2101,profcode,"592",Pekerja Urusan Pengkebumian dan pengur. mayat,Pekerja Urusan Pengkebumian dan pengur. mayat,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2102,profcode,"599",Pekerja Perkhidmatan yang lain,Pekerja Perkhidmatan yang lain,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2103,profcode,"600",Pengurus Ladang,Pengurus Ladang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2104,profcode,"601",Penyelia Ladang,Penyelia Ladang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2105,profcode,"611",Peladang dan Petani,Peladang dan Petani,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2106,profcode,"612",Petani Tanaman Ladang Khas,Petani Tanaman Ladang Khas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2107,profcode,"613",Petani Ternakan Khas,Petani Ternakan Khas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2108,profcode,"621",Pekerja Ladang Am,Pekerja Ladang Am,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2109,profcode,"622",Pekerja Ladang Tanaman dan Kebun Sayur-sayur,Pekerja Ladang Tanaman dan Kebun Sayur-sayur,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2110,profcode,"623",Pekerja Pokok Buah-buahan dan pokok renik,Pekerja Pokok Buah-buahan dan pokok renik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2111,profcode,"624",Pekerja Ternakan,Pekerja Ternakan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2112,profcode,"625",Pekerja Ladang Tenusu,Pekerja Ladang Tenusu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2113,profcode,"626",Pekerja Ladang Ternak Ayam Itik,Pekerja Ladang Ternak Ayam Itik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2114,profcode,"627",Pekerja tapak semaian dan tukang kebun,Pekerja tapak semaian dan tukang kebun,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2115,profcode,"628",Operator Jentera Ladang,Operator Jentera Ladang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2116,profcode,"629",Pekerja Pertanian dan Penternakan,Pekerja Pertanian dan Penternakan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2117,profcode,"631",Pembalak,Pembalak,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2118,profcode,"632",Pekerja Perhutanan (Kecuali Pembalak),Pekerja Perhutanan (Kecuali Pembalak),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2119,profcode,"649",Nelayan,Nelayan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2120,profcode,"700",Penyelia Pengeluaran dan Fomen Am,Penyelia Pengeluaran dan Fomen Am,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2121,profcode,"711",Pelombong dan Pekerja Kuari,Pelombong dan Pekerja Kuari,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2122,profcode,"712",Bekerja Prosesan dan Pemisahan Bijih,Bekerja Prosesan dan Pemisahan Bijih,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2123,profcode,"713",Penggerudi Telaga,Penggerudi Telaga,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2124,profcode,"721",Pekerja Relau Peleburan,Pekerja Relau Peleburan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2125,profcode,"722",Pekerja Mesin Gelek Logam,Pekerja Mesin Gelek Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2126,profcode,"723",Pekerja dan Pemanas Semula Logam,Pekerja dan Pemanas Semula Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2127,profcode,"724",Penuang Logam,Penuang Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2128,profcode,"725",Tukang Acu Logam dan Pembuat Teras,Tukang Acu Logam dan Pembuat Teras,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2129,profcode,"726",Pekerja Sepuh Londap,Pekerja Sepuh Londap,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2130,profcode,"727",Pekerja Penarikan dan Penyembulan Logam,Pekerja Penarikan dan Penyembulan Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2131,profcode,"728",Penyadur dan Penyalut Logam,Penyadur dan Penyalut Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2132,profcode,"729",Pekerja Prosesan Logam tidak dikelaskan,Pekerja Prosesan Logam tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2133,profcode,"732",Tukang gergaji,Tukang gergaji,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2134,profcode,"733",Penyedia Pulpa Kertas,Penyedia Pulpa Kertas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2135,profcode,"734",Pembuat kertas,Pembuat kertas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2136,profcode,"741",Penghancur,Penghancur,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2137,profcode,"742",Tukang masak,Tukang masak,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2138,profcode,"743",Operator Mesin Tapis dan Mesin Pengasing,Operator Mesin Tapis dan Mesin Pengasing,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2139,profcode,"744",Operator Reaktor dan Penyulingan,Operator Reaktor dan Penyulingan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2140,profcode,"745",Pekerja Penapisan Petroleum,Pekerja Penapisan Petroleum,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2141,profcode,"746",Pekerja Prosesan Getah,Pekerja Prosesan Getah,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2142,profcode,"747",Pekerja Prosesan Minyak Sawit,Pekerja Prosesan Minyak Sawit,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2143,profcode,"749",Pekerja Prosesan Bahan Kimia tidak dikelaskan,Pekerja Prosesan Bahan Kimia tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2144,profcode,"751",Penyedia Gantian,Penyedia Gantian,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2145,profcode,"752",Pemintal dan Pelilit,Pemintal dan Pelilit,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2146,profcode,"753",Pekerja Mesin Tenun,Pekerja Mesin Tenun,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2147,profcode,"754",Penenun dan pekerja yang berkaitan,Penenun dan pekerja yang berkaitan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2148,profcode,"755",Pengait,Pengait,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2149,profcode,"756",Peluntur,Peluntur,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2150,profcode,"759",Pemintal,Pemintal,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2151,profcode,"761",Penyamak dan Penyedia Belulang,Penyamak dan Penyedia Belulang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2152,profcode,"771",Pengisar Bijirin dan pekerja berkaitan,Pengisar Bijirin dan pekerja berkaitan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2153,profcode,"772",Pekerja prosesan dan pembersihan gula,Pekerja prosesan dan pembersihan gula,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2154,profcode,"773",Pemotong dan Penyedia Daging,Pemotong dan Penyedia Daging,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2155,profcode,"774",Pekerja Awet Makanan,Pekerja Awet Makanan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2156,profcode,"775",Pekerja Prosesan Hasil Tenusu,Pekerja Prosesan Hasil Tenusu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2157,profcode,"776",Pembuat Roti. kuih-muih dan gula-gula,Pembuat Roti. kuih-muih dan gula-gula,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2158,profcode,"777",Penyedia Teh,Penyedia Teh,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2159,profcode,"778",Pembuat Arak,Pembuat Arak,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2160,profcode,"779",Pekerja prosesan Makan/minuman tidak dikelas,Pekerja prosesan Makan/minuman tidak dikelas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2161,profcode,"781",Penyedia Tembakau,Penyedia Tembakau,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2162,profcode,"782",Pembuat Cerut,Pembuat Cerut,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2163,profcode,"783",Pembuat Rokok,Pembuat Rokok,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2164,profcode,"791",TUkang Jahit dan Pembuat Pakaian,TUkang Jahit dan Pembuat Pakaian,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2165,profcode,"793",Pembuat Topi Wanita dan Topi Lelaki,Pembuat Topi Wanita dan Topi Lelaki,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2166,profcode,"794",Pemotong Corak dan Penggunting,Pemotong Corak dan Penggunting,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2167,profcode,"795",Tukang Jahit dan Penyulam,Tukang Jahit dan Penyulam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2168,profcode,"796",Pembuat Alas dan pekerja berkaitan,Pembuat Alas dan pekerja berkaitan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2169,profcode,"799",Tukang Jahit,Tukang Jahit,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2170,profcode,"801",Tukang Kasut dan Pembaik Kasut,Tukang Kasut dan Pembaik Kasut,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2171,profcode,"802",Pemotong,Pemotong,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2172,profcode,"803",Pembuat Barang-Barang Kulit,Pembuat Barang-Barang Kulit,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2173,profcode,"811",Pembuat Kabinet,Pembuat Kabinet,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2174,profcode,"812",Operator Mesin Pertukangan Kayu,Operator Mesin Pertukangan Kayu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2175,profcode,"819",Pembuat Kabinet dan pertukangan tak dikelas,Pembuat Kabinet dan pertukangan tak dikelas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2176,profcode,"820",Pemotong dan Pemahat Batu,Pemotong dan Pemahat Batu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2177,profcode,"831",Tukang Besi,Tukang Besi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2178,profcode,"832",Pembuat Peralatan,Pembuat Peralatan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2179,profcode,"833",Pemasang dan Operator Mesin Peralatan,Pemasang dan Operator Mesin Peralatan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2180,profcode,"834",Operator Mesin Peralatan,Operator Mesin Peralatan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2181,profcode,"835",Pencanai Logam,Pencanai Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2182,profcode,"839",Tukang Besi,Tukang Besi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2183,profcode,"841",Jurugegas Jentera,Jurugegas Jentera,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2184,profcode,"842",Pembuat Jam Tangan,Pembuat Jam Tangan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2185,profcode,"843",Mekanik Kenderaan Bermotor,Mekanik Kenderaan Bermotor,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2186,profcode,"849",Jurugegas Jentera,Jurugegas Jentera,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2187,profcode,"851",Jurugegas Elekrik,Jurugegas Elekrik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2188,profcode,"852",Jurugegas Elektronik,Jurugegas Elektronik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2189,profcode,"853",Pemasang Alat-alat Elektrik dan Elektronik,Pemasang Alat-alat Elektrik dan Elektronik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2190,profcode,"854",Pembaik Radio dan Televisyen,Pembaik Radio dan Televisyen,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2191,profcode,"855",Pendawai elektrik,Pendawai elektrik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2192,profcode,"856",Pemasang Telefon dan Telegraf,Pemasang Telefon dan Telegraf,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2193,profcode,"857",Pemasang dan Pembaik Dawai Elektrik,Pemasang dan Pembaik Dawai Elektrik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2194,profcode,"859",Jurugegas Elektrik. Elektronik tidak dikelas,Jurugegas Elektrik. Elektronik tidak dikelas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2195,profcode,"861",Operator Stesen Penyiaran,Operator Stesen Penyiaran,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2196,profcode,"862",OPerator Alat Bunyi dan Jurutayang Pawagam,OPerator Alat Bunyi dan Jurutayang Pawagam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2197,profcode,"871",Tukang Paip dan Pemasang Paip,Tukang Paip dan Pemasang Paip,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2198,profcode,"872",Pengimpal dan Pemotong Api,Pengimpal dan Pemotong Api,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2199,profcode,"873",Pekerja Kepingan Logam,Pekerja Kepingan Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2200,profcode,"874",Penyedia dan Penegak Kerangka Logam,Penyedia dan Penegak Kerangka Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2201,profcode,"880",Pekerja Barang Kemas dan Batu Permata,Pekerja Barang Kemas dan Batu Permata,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2202,profcode,"891",Pembentuk,Pembentuk,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2203,profcode,"892",Tukang Labu,Tukang Labu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2204,profcode,"893",Pekerja Relau Kaca dan Tembikar,Pekerja Relau Kaca dan Tembikar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2205,profcode,"894",Pengukir dan Pelakar Kaca,Pengukir dan Pelakar Kaca,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2206,profcode,"895",Pengecat dan Penghias Kaca dan Tembikar,Pengecat dan Penghias Kaca dan Tembikar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2207,profcode,"899",Pembentuk Kaca,Pembentuk Kaca,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2208,profcode,"901",Pembuat Barang Getah (kecuali Tayar),Pembuat Barang Getah (kecuali Tayar),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2209,profcode,"902",Pembuat dan Pemvulkan Tayar,Pembuat dan Pemvulkan Tayar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2210,profcode,"903",Pembuat Barang-barang Plastik,Pembuat Barang-barang Plastik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2211,profcode,"910",Pembuat Barang-barang Kertas dan Kertas Kotak,Pembuat Barang-barang Kertas dan Kertas Kotak,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2212,profcode,"921",Pengatur HUruf,Pengatur HUruf,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2213,profcode,"922",Pekerja Mesin Cetak,Pekerja Mesin Cetak,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2214,profcode,"923",Pencetak Stereotaip dan Elektrotaip,Pencetak Stereotaip dan Elektrotaip,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2215,profcode,"925",Pengukir Gambar,Pengukir Gambar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2216,profcode,"926",Penjilid dan pekerja berkaitan,Penjilid dan pekerja berkaitan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2217,profcode,"927",Pekerja Bilik Gelap Foto,Pekerja Bilik Gelap Foto,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2218,profcode,"929",Pencetak dan Pekerja tidak dikelaskan,Pencetak dan Pekerja tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2219,profcode,"931",Tukang Cat Pembinaan,Tukang Cat Pembinaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2220,profcode,"939",Tukang Cat yang tidak dikelaskan,Tukang Cat yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2221,profcode,"941",Pembuat dan Penala Alat Muzik,Pembuat dan Penala Alat Muzik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2222,profcode,"942",Penganyam Bakul dan Pembuat Berus,Penganyam Bakul dan Pembuat Berus,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2223,profcode,"943",Pembuat Barang-barang Bukan Logam,Pembuat Barang-barang Bukan Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2224,profcode,"949",Pekerja Pengeluaran lain yang berkaitan,Pekerja Pengeluaran lain yang berkaitan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2225,profcode,"951",Penerap Bata,Penerap Bata,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2226,profcode,"952",Pekerja Konkrit Terulang,Pekerja Konkrit Terulang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2227,profcode,"953",Pemasang Atap,Pemasang Atap,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2228,profcode,"954",Tukang Kayu,Tukang Kayu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2229,profcode,"955",Tukang Plaster,Tukang Plaster,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2230,profcode,"956",Tukang Tebat,Tukang Tebat,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2231,profcode,"957",Tukang Kaca,Tukang Kaca,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2232,profcode,"959",Pekerja pembinaan tidak dikelaskan,Pekerja pembinaan tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2233,profcode,"961",Operator Mesin Penjana Kuasa,Operator Mesin Penjana Kuasa,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2234,profcode,"969",Operator Enjin Tidak Bergerak tak dikelaskan,Operator Enjin Tidak Bergerak tak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2235,profcode,"971",Pekerja Limbungan dan Pengendalian Barang,Pekerja Limbungan dan Pengendalian Barang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2236,profcode,"972",Penyelenggara dan Penyambut Kebel,Penyelenggara dan Penyambut Kebel,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2237,profcode,"973",Operator Kren dan Takal,Operator Kren dan Takal,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2238,profcode,"974",Operator Mesin Tolak Tanah dan berkaitan,Operator Mesin Tolak Tanah dan berkaitan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2239,profcode,"979",Operator Alat Pengendaliasn Bahan tak dikelas,Operator Alat Pengendaliasn Bahan tak dikelas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2240,profcode,"981",Kelasi dan Anak Kapal,Kelasi dan Anak Kapal,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2241,profcode,"982",Kelasi Bilik Enjin Kapal,Kelasi Bilik Enjin Kapal,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2242,profcode,"983",Drebar Enjin Keretapi dan Tukang Api,Drebar Enjin Keretapi dan Tukang Api,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2243,profcode,"984",Penjaga Langsing,Penjaga Langsing,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2244,profcode,"985",Pemandu Kenderaan Bermotor,Pemandu Kenderaan Bermotor,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2245,profcode,"986",Pemandu Kenderaan Binatang,Pemandu Kenderaan Binatang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2246,profcode,"989",Operator Alat Pengangkutan tidak dikelaskan,Operator Alat Pengangkutan tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2247,profcode,"990",Buruh yang tidak dikelaskan di mana-mana,Buruh yang tidak dikelaskan di mana-mana,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2248,prstatus,"1",Active,Aktif,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2249,prstatus,"2",Inactive,Tidak Aktif,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2250,qcode,q1,Whether the insured person is an employee under the SOCSO Act?,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2251,qcode,q10,Insured Person is incapable of engaging substaintially gainful activities before attains the age of 60 years old.,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2252,qcode,q11,Insured person has not been gainfully employed since then.,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2253,qcode,q2,Whether the SOCSO Act applies to this industry?,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2254,qcode,q3,Whether the personal injury is caused by an accident?,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2255,qcode,q4,Whether the accident is in the course of his/her employment?,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2256,qcode,q5,Whether the accident arised out of his employment?,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2257,qcode,q6,Whether the personal injury is caused by an OD?,,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2258,qcode,q7,Whether the OD is in the course of his/her employment?,,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2259,qcode,q8,Whether the OD arised out of his employment?,,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2260,qcode,q9,Insured person is suffering from invalidity,,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2261,qualifycond,F23,Full Qualifying Period (2/3),Kelayakan Penuh (2/3),,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2262,qualifycond,F24,Full Qualifying Period (24/40),Kelayakan Penuh (24/40),,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2263,qualifycond,F36,Full Qualifying Period (36/60),Kelayakan Penuh (36/60),,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2264,qualifycond,IG,Invalidity Grant,Bantuan Ilat,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2265,qualifycond,NE,Not Eligible,Tidak Layak,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2266,qualifycond,R13,Reduced Qualifying Period (1/3),Kelayakan Dikurangkan (1/3),,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2267,query_role,"1",Scheme,,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
2268,query_role,"2",RTW,,,,2021-01-20 01:47:11,2021-01-20 01:47:11,
