"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY","6731","RTW_SP_SERVICETYPE","RTW_ST_PHY","PHYSIOTHERAPY"
163992,rtw_vtm_j,rtw_vtm_b_k_m,Baju Kurung Moden,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
163993,rtw_vtm_j,rtw_vtm_b_k_t13,Baju Kurung Tradisional,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
163994,rtw_vtm_j,rtw_vtm_b_m_c_m,Baju Melayu Cekak Musang,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
163995,rtw_vtm_j,rtw_vtm_b_m_m,Baju Melayu Moden,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
163996,rtw_vtm_t83,rtw_vtm_b_w_m_j_f_p_m,Basic welding & Mechanical Joinning for Plant Maintanance,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
163997,rtw_vtm_d32,rtw_vtm_b_a_i,Basic Adobe Illustrator,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
163998,rtw_vtm_d32,rtw_vtm_b_a_p_c,Basic Adobe Photoshop CS6,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
163999,rtw_vtm_p_p,rtw_vtm_b_d_e,Basic Data Entry,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164000,rtw_vtm_e37,rtw_vtm_b_d_e_w,Basic Domestic Electrical Wiring,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164001,rtw_vtm_e37,rtw_vtm_b_e_w_s_p,Basic Electrical Wiring  Single Phase,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164002,rtw_vtm_e37,rtw_vtm_b_e_w_t_p,Basic Electrical Wiring - Three Phase,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164003,rtw_vtm_o_h_p,rtw_vtm_b_o_f_a,Basic Occupational First Aid,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164004,rtw_vtm_s_c_p,rtw_vtm_b_o_f_a1,Basic Occupational First Aid,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164005,rtw_vtm_o_h_p,rtw_vtm_b_o_o_f_a,Basic Offshore Occupational First Aid,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164006,rtw_vtm_p_d_s,rtw_vtm_b_p_s,Basic Piping Sistem,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164007,rtw_vtm_e37,rtw_vtm_b_p_o_e_t,Basic Principal of Electrical Transformer,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164008,rtw_vtm_o_h_p64,rtw_vtm_b_p_o_i_h_n,Basic Principle of Industrial Hygiene New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164009,rtw_vtm_e37,rtw_vtm_b_p_o_t_p_m,Basic Principle of Three Phase Motor,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164010,rtw_vtm_e37,rtw_vtm_b_p_o_d_m,Basic Principles of DC Motor,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164011,rtw_vtm_c_s_p,rtw_vtm_b_r_s,Basic Rigging & Slinging,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164012,rtw_vtm_o_g_p_i_t,rtw_vtm_b_r_s_c_b_n,Basic Rigging & Slinging Certificate by NIOSH,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164013,rtw_vtm_o_s_p,rtw_vtm_b_s_l_1_b_b_b_n,"Basic Scaffloding Level 1 Bandar Baru Bangi,
Selangor New",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164014,rtw_vtm_s_c_p,rtw_vtm_b_s,Basic Scaffolding,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164015,rtw_vtm_d32,rtw_vtm_b_2_d_u_a_a,Basic 2D Drawing Using AutoCAD Architecture,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164016,rtw_vtm_d32,rtw_vtm_b_2_d_u_a_e,Basic 2D Drawing Using AutoCAD Engineering,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164017,rtw_vtm_d32,rtw_vtm_b_3_d_u_s,Basic 3D Drawing using SketchUp,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164018,rtw_vtm_p73,rtw_vtm_b_f_p_p,Blown Film Production Process,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164019,rtw_vtm_b,rtw_vtm_b_m,Bread Making,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164020,rtw_vtm_training,rtw_vtm_b,BAKERY,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164021,rtw_vtm_training,rtw_vtm_b_a_s,BASIC AUTOCAD SYSTEM,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164022,rtw_vtm_training,rtw_vtm_b_h_s,BASIC HYDRAULIC SYSTEM,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164023,rtw_vtm_n_t,rtw_vtm_b_k_o_n_t_m_p_t,BASIC KNOWLEDGE OF NON-DESTRUCTIVE TESTING : MAGNETIC PARTICLE TESTING,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164024,rtw_vtm_n_t,rtw_vtm_b_k_o_n_t_p_t,BASIC KNOWLEDGE OF NON-DESTRUCTIVE TESTING : PENETRANT TESTING,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164025,rtw_vtm_w,rtw_vtm_b_k_o_s_m_a_w_s_1_a_2_w_p,BASIC KNOWLEDGE OF SHIELDED METAL ARC WELDING SMAW : 1G AND 2G WELDING POSITION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164026,rtw_vtm_w,rtw_vtm_b_k_o_s_m_a_w_s_3_a_4_w_p,BASIC KNOWLEDGE OF SHIELDED METAL ARC WELDING SMAW : 3G AND 4G WELDING POSITION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164027,rtw_vtm_training,rtw_vtm_b_p_s23,BASIC PLC SYSTEM,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164028,rtw_vtm_training,rtw_vtm_b_p_s24,BASIC PNEUMATIC SYSTEM,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164029,rtw_vtm_o_s_h_s,rtw_vtm_b_t_i_a_c_o_s_a_i_t_w,"BBS:How to Implement a Culture of Safety and
Health in The Workplace",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164030,rtw_vtm_training,rtw_vtm_b_b_k,BINAAN BERASASKAN KAYU,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164031,rtw_vtm_training,rtw_vtm_b_s_s,BINAAN SIVIL & STRUKTUR,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164032,rtw_vtm_t_a84,rtw_vtm_b_s_r_w,BRAKE SYSTEM RECTIFICATION WORK,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164033,rtw_vtm_b,rtw_vtm_c_m,Cake Making,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164034,rtw_vtm_e_t,rtw_vtm_c_l,Chargeman L1,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164035,rtw_vtm_e_t,rtw_vtm_c_l2,Chargeman L3,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164036,rtw_vtm_o_h_p64,rtw_vtm_c_h_r_a,Chemical Health Risk Assessor,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164037,rtw_vtm_o_m_p,rtw_vtm_c_h_r_a10,Chemical Health Risk Assessor,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164038,rtw_vtm_o_l_p,rtw_vtm_c_l_a_s_d_s_h_c_a_n,"Classification, Labelling and Safety Data Sheet
of Hazardous Chemicals ADVANCED New",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164039,rtw_vtm_a_p,rtw_vtm_c_t_f_a_m_a_1_i_r,"Compliance To Factories and Machienery Act 1967
and It's Regulations",,,,2021-01-19 15:52:44,2021-01-19 15:52:47,,,,,
164040,rtw_vtm_o_l_p,rtw_vtm_c_t_f_a_m_a_a_i_r,"Compliance To Factories and Machinery Act
1967 and Its Regulations",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164041,rtw_vtm_o_l_p,rtw_vtm_c_t_f_a_m_a_1_i_r2,"Compliance To Factories and Machinery Act 1967
and Its Regulations",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164042,rtw_vtm_a_p,rtw_vtm_c_t_r_u_o_a_h_a_1,"Compliance To Regulations Under Occupational
Safety and Health Act 1994",,,,2021-01-19 15:52:44,2021-01-19 15:52:47,,,,,
164043,rtw_vtm_o_l_p,rtw_vtm_c_t_r_u_o_a_h_a_14,"Compliance To Regulations Under Occupational
Safety and Health Act 1994",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164044,rtw_vtm_p76,rtw_vtm_c_f_a_p_o_a_p_o_c_m_a_l_m,"Components, features and principles of advanced programming of CNC Milling and Lathe machine",,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164045,rtw_vtm_c,rtw_vtm_c_h_s_s_c_n_c_i_n_m_n_m_r,"Computer hardware set-up, server configuration, network cable installation, network maintenance & network maintenance report",,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164046,rtw_vtm_c,rtw_vtm_c_s_i_s_m_c_m_r,"Computer set-up, installation, system maintenance, configuration & maintenance report",,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164047,rtw_vtm_a_a_k,rtw_vtm_c_s,Computer Skills,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164048,rtw_vtm_o_s_p,rtw_vtm_c_s_r_a_f_r,Confined Space Rescue and First Response,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164049,rtw_vtm_s_c_p,rtw_vtm_c_s_s_t_p,Confined Space Safety Trainer Programme,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164050,rtw_vtm_t_c_p,rtw_vtm_c_s_s_t_p1,Confined Space Safety Trainer's Program,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164051,rtw_vtm_s_c_p,rtw_vtm_c_s_h_t,Construction Safety & Health Trainer,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164052,rtw_vtm_t_c_p,rtw_vtm_c_s_h_t2,Construction Safety & Health Trainer,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164053,rtw_vtm_t_c_p,rtw_vtm_c_s_h_t3,Construction Safety & Heatlh Trainer,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164054,rtw_vtm_t_c_p,rtw_vtm_c_s_t,Construction Safety Trainer,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164055,rtw_vtm_n_s_p_p,rtw_vtm_c_s_p_s,Contractor Safety Passport System,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164056,rtw_vtm_n_s_p_p,rtw_vtm_c_s_p_s_h_r,"Contractor Safety Passport System - High Risk
Work",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164057,rtw_vtm_n_s_p_p,rtw_vtm_c_s_p_s_l_r,"Contractor Safety Passport System - Low Risk
Work",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164058,rtw_vtm_n_s_p_p,rtw_vtm_c_s_p_s_h,Contractor Safety Passport System High-Risk,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164059,rtw_vtm_n_s_p_p,rtw_vtm_c_s_p_s_l,Contractor Safety Passport System Low-Risk,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164060,rtw_vtm_p_p,rtw_vtm_c_s2,Customer Service,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164061,rtw_vtm_t92,rtw_vtm_c_f_o_i_c,CA1C FIBER OPTIC INTERNAL CABLING,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164062,rtw_vtm_t,rtw_vtm_c_f_o_e_c,CA2C FIBER OPTIC EXTERNAL CABLING,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164063,rtw_vtm_k_r,rtw_vtm_c_r_a_s_c_r_1_i_t_n,CCNA ROUTING AND SWITCHING CCNA R&S 1 : INTRODUCTION TO NETWORKS,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164064,rtw_vtm_t_p_u88,rtw_vtm_c_s_a_m,CHILLER SYSTEM AND MAINTENANCE,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164065,rtw_vtm_i_s_t,rtw_vtm_c_i,CISCO ITE,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164066,rtw_vtm_p_m74,rtw_vtm_c_m_t,"CMM METROLOGY
QC Technician",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164067,rtw_vtm_p_m74,rtw_vtm_c_b_m,CNC BASIC MACHINIST,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164068,rtw_vtm_p_m74,rtw_vtm_c_g_p,CNC GRINDING PRACTICE,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164069,rtw_vtm_p,rtw_vtm_c_l_o,CNC Lathe Operation,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164070,rtw_vtm_m_c,rtw_vtm_c_l_m_o,CNC LATHE MACHINE OPERATION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164071,rtw_vtm_p,rtw_vtm_c_m_o,CNC Milling Operation,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164072,rtw_vtm_m_c,rtw_vtm_c_m_m_o,CNC MILLING MACHINE OPERATION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164073,rtw_vtm_p_m74,rtw_vtm_c_m_p,CNC MILLING PRACTICE,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164074,rtw_vtm_p_m74,rtw_vtm_c_t_p,CNC TURNING PRACTICE,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164075,rtw_vtm_training,rtw_vtm_c_p,COMPETENCY PROGRAMMES,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164076,rtw_vtm_training,rtw_vtm_c,COMPUTER,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164077,rtw_vtm_c_s28,rtw_vtm_c_n_c_s,COMPUTER NETWORK CONNECTIVITY SET-UP,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164078,rtw_vtm_training,rtw_vtm_c_s28,COMPUTER SYSTEM,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164079,rtw_vtm_c_s28,rtw_vtm_c_s_m,COMPUTER SYSTEM MAINTENANCE,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164080,rtw_vtm_c_s28,rtw_vtm_c_s_r,COMPUTER SYSTEM REPAIR,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164081,rtw_vtm_c_s28,rtw_vtm_c_s_s,COMPUTER SYSTEM SET-UP,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164082,rtw_vtm_training,rtw_vtm_c_s_p,CONSTRUCTION SAFETY PROGRAMMES,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164083,rtw_vtm_training,rtw_vtm_c_v,"CONTROL VALVE
MAINTENANCE",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164084,rtw_vtm_b,rtw_vtm_d_m,Dessert Making,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164085,rtw_vtm_e,rtw_vtm_d_s_a_r,Drawing specifications and requirement,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164086,rtw_vtm_training,rtw_vtm_d,DANDANAN,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164087,rtw_vtm_s80,rtw_vtm_d_d_m_o_s,"DEFENSIVE DRIVING : MANAGING OCCUPATIONAL
ROAD SAFETY",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164088,rtw_vtm_training,rtw_vtm_d32,DESIGN,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164089,rtw_vtm_t_p82,rtw_vtm_d_d_o_f_c_c,DFPC Design of Fully-Pneumatic Control Circuit,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164090,rtw_vtm_training,rtw_vtm_d33,DOBI,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164091,rtw_vtm_o_m_p,rtw_vtm_e_c_i_o_n,Effective Communication in OSH New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164092,rtw_vtm_p_p,rtw_vtm_e_p_a_c,Effective Presentation and Communication,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164093,rtw_vtm_o_m_p,rtw_vtm_e_s_a_h_c13,"Effective Safety and Health Committee
New",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164094,rtw_vtm_a_p,rtw_vtm_e_s_a_h_c,Effective Safety and Health Committee,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164095,rtw_vtm_o_m_p,rtw_vtm_e_s_a_h_c12,Effective Safety and Health Committee,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164096,rtw_vtm_t83,rtw_vtm_e_s_o,Elevator System Operation,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164097,rtw_vtm_a_p,rtw_vtm_e_p_a_r_p,Emergency Preparedness and Response Plan,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164098,rtw_vtm_o_m_p,rtw_vtm_e_p_a_r_p14,Emergency Preparedness and Response Plan,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164099,rtw_vtm_o_m_p,rtw_vtm_e_p_a_r_p_n,Emergency Preparedness and Response Plan  New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164100,rtw_vtm_o_m_p,rtw_vtm_e_p_a_r_p_n16,Emergency Preparedness and Response Plan New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164101,rtw_vtm_training,rtw_vtm_e_m,Engine Maintenance,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164102,rtw_vtm_e_m,rtw_vtm_e_m1,Engine Maintenance,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164103,rtw_vtm_p_p77,rtw_vtm_e_m_s_e_i_i_a,"Environmental Management System EMS ISO
14001:2015 Internal Audit",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164104,rtw_vtm_s80,rtw_vtm_e_m_s_1_a_i,"Environmental Management SystemEMS
ISO 14001:2015 Awareness / Introduction",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164105,rtw_vtm_e_p,rtw_vtm_e_a_m_h_i_t,"Ergonomics and Manual Handling in the
Workplace",,,,2021-01-19 15:52:44,2021-01-19 15:52:47,,,,,
164106,rtw_vtm_e_p,rtw_vtm_e_a_m_h_i_t_w,Ergonomics and Manual Handling in the Workplace,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164107,rtw_vtm_a_p,rtw_vtm_e_a_m_h,Ergonomics And Manual Handling,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164108,rtw_vtm_n_s_p_p,rtw_vtm_e_o_s_p_n,Expressway Operations Safety Passport New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164109,rtw_vtm_m_c,rtw_vtm_e_d_s_o,EDM DIE SINKING OPERATION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164110,rtw_vtm_training,rtw_vtm_e,ELECTRICAL,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164111,rtw_vtm_training,rtw_vtm_e_t,ELECTRICAL TECHNOLOGY,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164112,rtw_vtm_e_i,rtw_vtm_e_e_a_i_a_t_e_2_p,"ELECTRONIC EQUIPMENT & APPLIANCE INSTALLATION AND TROUBLESHOOTING EE-021-2: 2012
PPT PROGRAM",,,,2021-01-19 15:52:44,2021-01-19 15:52:47,,,,,
164113,rtw_vtm_training,rtw_vtm_e_i,ELECTRONICS INDUSTRY,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164114,rtw_vtm_training,rtw_vtm_e37,ELEKTRIKAL,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164115,rtw_vtm_training,rtw_vtm_e38,ELEKTRONIK,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164116,rtw_vtm_training,rtw_vtm_e_p,ERGONOMICS PROGRAMMES,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164117,rtw_vtm_training,rtw_vtm_e_w_p,EXAMINATION WORKSHOP PROGRAMMES,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164118,rtw_vtm_t_t,rtw_vtm_f_c_n_c,Fibre Cable Network CA-2C,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164119,rtw_vtm_p_p,rtw_vtm_f_a,Filing Administration,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164120,rtw_vtm_a_p,rtw_vtm_f_w_s,Fire Watcher Safety,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164121,rtw_vtm_o_s_p,rtw_vtm_f_w_s_n,Fire Watcher Safety New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164122,rtw_vtm_t_f,rtw_vtm_f_a_h_m,Fitting and handling material,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164123,rtw_vtm_s80,rtw_vtm_f_s_m_s_i_2_i,"Food Safety Management System : ISO 22000
Awareness & Interpretation",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164124,rtw_vtm_o_l_p,rtw_vtm_f_o_c_l_a_s_s_o_h_c_b_n,"Fundamental of Classification, Labelling and Safety
Data Sheet of Hazardous Chemicals BASIC New",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164125,rtw_vtm_o_m_p,rtw_vtm_f_o_s_a_h_f,"Fundamental Occupational Safety and Health for
Supervisor",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164126,rtw_vtm_t_e9,rtw_vtm_f_l_t_l_i,FABRIKASI LITAR TERKAMIR LOGIK IC,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164127,rtw_vtm_t_p_u88,rtw_vtm_f_r_c_p_u_m_2,FLAMMABLE REFRIGERANT CERTIFIED PERSONNEL UNDER MS 2678:2017,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164128,rtw_vtm_d,rtw_vtm_g_h,Grooming Hairstylist,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164129,rtw_vtm_p_m4,rtw_vtm_g_d_a_t_g,GEOMTERICAL DIMENSIONING AND TOLERANCING GD&T,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164130,rtw_vtm_w_k,rtw_vtm_g_p_c_s_p_1,GMAW Process Carbon Steel Plate 1,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164131,rtw_vtm_w_k,rtw_vtm_g_p_c_s_p_2,GMAW Process Carbon Steel Plate 2,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164132,rtw_vtm_t_f,rtw_vtm_g_w_s_a,GMAW Welding Structure Assembly,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164133,rtw_vtm_m_c,rtw_vtm_g_m_o,GRINDING MACHINE OPERATION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164134,rtw_vtm_p,rtw_vtm_g_m_o4,GRINDING MACHINE OPERATION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164135,rtw_vtm_w_k,rtw_vtm_g_a_s_c,GTAW and SMAW Combination,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164136,rtw_vtm_w_k,rtw_vtm_g_p_a_p,GTAW Process Aluminum Plate,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164137,rtw_vtm_w_k,rtw_vtm_g_p_c_s_p,GTAW Process Carbon Steel Plate,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164138,rtw_vtm_w_k,rtw_vtm_g_p_s_s_p,GTAW Process Stainless Steel Plate,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164139,rtw_vtm_w_k,rtw_vtm_g_s_6_w_w,GTAW SMAW 6GC WITh WQT,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164140,rtw_vtm_w_k,rtw_vtm_g_6_w_w,GTAW 6G WITh WQT,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164141,rtw_vtm_e38,rtw_vtm_h_r,Handphone Repairing,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164142,rtw_vtm_o_m_p,rtw_vtm_h_i_a_a_c,"Hazard identification,Risk Assesment and
Risk Control",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164143,rtw_vtm_s80,rtw_vtm_h_a_a_c_c_p_h_g_m_p_g_a,"Hazard Analysis and Critical Control Point HACCP
and Good Manufacturing Practice GMP Awareness",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164144,rtw_vtm_o_h_p,rtw_vtm_h_l_p_a_a_t,Hearing Loss Prevention and Audiometric Testing,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164145,rtw_vtm_o_m_p,rtw_vtm_h_i_o_p_s_n,High Impact OSH Presentation Skills  New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164146,rtw_vtm_o_s_h_s,rtw_vtm_h_s_a_h_o_a_s_2,"Hoteliers Safety and Health OSH and
Competitiveness Seminar 2018",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164147,rtw_vtm_m,rtw_vtm_h_p_s_a_p,Hydraulic part sub assembly process,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164148,rtw_vtm_t_p_u88,rtw_vtm_h_s_d_a_a_a,HVAC SYSTEM DESIGN AND AUCAD APPLICATION,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164149,rtw_vtm_o_m_p,rtw_vtm_i_r_a_a_i_t,"Incident Reporting and Analys is Technique
New",,,,2021-01-19 15:52:44,2021-01-19 15:52:48,,,,,
164150,rtw_vtm_a_p,rtw_vtm_i_r_a_a_t,Incident Reporting and Analysis Technique,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164151,rtw_vtm_o_m_p,rtw_vtm_i_r_a_a_t21,Incident Reporting and Analysis Technique,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164152,rtw_vtm_o_m_p,rtw_vtm_i_r_a_a_t_n,Incident Reporting and Analysis Technique  New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
164153,rtw_vtm_o_m_p,rtw_vtm_i_r_a_a_t_n23,Incident Reporting and Analysis Technique New,,,,2021-01-19 15:52:44,2021-01-19 15:52:44,,,,,
